time,v_c(20),v_c(50),v_c(80),v_c(100),G_i(20),G_i(50),G_i(80),G_i(100),Na_i(20),Na_i(50),Na_i(80),Na_i(100),Cl_i(20),Cl_i(50),Cl_i(80),Cl_i(100),J_W_A(20),J_W_A(50),J_W_A(80),J_W_A(100),Cl_i(20)-A,Cl_i(50)-A,Cl_i(80)-A,Cl_i(100)-A,Na_i(20)-A,Na_i(50)-A,Na_i(80)-A,Na_i(100)-A,G_i(20)-A,G_i(50)-A,G_i(80)-A,G_i(100)-A,v_c(20)-A,v_c(50)-A,v_c(80)-A,v_c(100)-A,J_W_A(20)-A,J_W_A(50)-A,J_W_A(80)-A,J_W_A(100)-A
5705,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9211,17.5899,32.049,41.1929,48.6217,51.3674,49.4518,48.7668,58.6444,61.5074,61.3342,59.8283,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2388,60.3107,57.3214,54.7097,55.5841,52.8149,54.0508,55.0036,18.1099,12.8396,15.1937,16.9659,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
5806,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9212,17.5899,32.0491,41.193,48.6215,51.3676,49.4514,48.7665,58.6447,61.5072,61.3348,59.8288,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2381,60.3097,57.3201,54.7088,55.5849,52.8156,54.0519,55.0046,18.1098,12.8396,15.1937,16.9658,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
5907,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9213,17.5899,32.0491,41.1931,48.6213,51.3677,49.451,48.7662,58.6449,61.507,61.3354,59.8292,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2375,60.3088,57.319,54.7079,55.5856,52.8162,54.0528,55.0054,18.1098,12.8396,15.1936,16.9658,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
6008,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9214,17.5899,32.0491,41.1931,48.6212,51.3678,49.4507,48.766,58.6452,61.5069,61.3359,59.8295,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2369,60.308,57.318,54.7072,55.5862,52.8168,54.0537,55.0061,18.1098,12.8396,15.1936,16.9658,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
6109,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9215,17.5899,32.0492,41.1932,48.621,51.3679,49.4504,48.7658,58.6454,61.5067,61.3363,59.8299,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2364,60.3073,57.3171,54.7066,55.5867,52.8173,54.0544,55.0067,18.1098,12.8396,15.1936,16.9657,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
6210,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9215,17.5899,32.0492,41.1933,48.6209,51.368,49.4501,48.7656,58.6456,61.5066,61.3368,59.8302,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.236,60.3066,57.3163,54.7061,55.5871,52.8178,54.0551,55.0072,18.1097,12.8396,15.1935,16.9657,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
6311,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9216,17.5899,32.0493,41.1933,48.6208,51.3681,49.4499,48.7654,58.6457,61.5064,61.3372,59.8304,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2356,60.306,57.3156,54.7056,55.5875,52.8182,54.0557,55.0077,18.1097,12.8396,15.1935,16.9657,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
6412,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9216,17.5899,32.0494,41.1934,48.6207,51.3682,49.4497,48.7652,58.6459,61.5063,61.3376,59.8307,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2353,60.3055,57.315,54.7052,55.5878,52.8186,54.0563,55.0081,18.1097,12.8396,15.1935,16.9656,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
6513,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9217,17.5899,32.0494,41.1934,48.6206,51.3682,49.4494,48.7651,58.646,61.5062,61.3379,59.8309,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.235,60.305,57.3144,54.7048,55.5881,52.8189,54.0568,55.0085,18.1097,12.8396,15.1934,16.9656,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
6614,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9217,17.5899,32.0495,41.1934,48.6205,51.3683,49.4493,48.7649,58.6461,61.5061,61.3382,59.8311,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2348,60.3045,57.3139,54.7045,55.5884,52.8193,54.0572,55.0088,18.1096,12.8396,15.1934,16.9656,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
6715,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9217,17.5899,32.0495,41.1934,48.6204,51.3684,49.4491,48.7648,58.6462,61.506,61.3385,59.8313,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2347,60.3041,57.3134,54.7042,55.5886,52.8196,54.0576,55.0091,18.1096,12.8396,15.1934,16.9656,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
6816,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9217,17.5899,32.0495,41.1935,48.6204,51.3684,49.4489,48.7647,58.6463,61.5059,61.3388,59.8315,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2345,60.3037,57.313,54.7039,55.5888,52.8198,54.058,55.0094,18.1096,12.8396,15.1934,16.9656,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
6917,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9217,17.5899,32.0495,41.1935,48.6203,51.3685,49.4488,48.7646,58.6464,61.5058,61.339,59.8316,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2344,60.3034,57.3126,54.7037,55.5889,52.8201,54.0583,55.0096,18.1096,12.8395,15.1934,16.9656,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
7018,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9217,17.5899,32.0496,41.1935,48.6202,51.3685,49.4486,48.7645,58.6465,61.5058,61.3392,59.8318,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2343,60.3031,57.3123,54.7035,55.5891,52.8203,54.0586,55.0098,18.1096,12.8395,15.1934,16.9656,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
7119,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9217,17.5899,32.0496,41.1936,48.6202,51.3686,49.4485,48.7644,58.6466,61.5057,61.3394,59.8319,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2342,60.3028,57.312,54.7034,55.5892,52.8205,54.0588,55.0099,18.1096,12.8395,15.1934,16.9656,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
7220,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9218,17.5899,32.0496,41.1936,48.6202,51.3686,49.4484,48.7644,58.6466,61.5056,61.3396,59.832,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2341,60.3025,57.3118,54.7032,55.5893,52.8207,54.0591,55.0101,18.1096,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
7321,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9218,17.5899,32.0496,41.1936,48.6201,51.3686,49.4483,48.7643,58.6467,61.5056,61.3398,59.8321,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.234,60.3023,57.3115,54.7031,55.5894,52.8208,54.0593,55.0102,18.1096,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
7422,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9219,17.5899,32.0496,41.1937,48.6201,51.3687,49.4482,48.7642,58.6467,61.5055,61.3399,59.8322,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.234,60.3021,57.3113,54.703,55.5894,52.821,54.0594,55.0103,18.1096,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
7523,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9219,17.5899,32.0496,41.1937,48.6201,51.3687,49.4481,48.7642,58.6468,61.5055,61.3401,59.8323,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2339,60.3019,57.3111,54.7029,55.5895,52.8211,54.0596,55.0104,18.1096,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
7624,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9219,17.5899,32.0496,41.1937,48.62,51.3687,49.448,48.7641,58.6468,61.5054,61.3402,59.8324,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2339,60.3017,57.311,54.7028,55.5896,52.8213,54.0597,55.0105,18.1096,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
7725,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9219,17.5899,32.0496,41.1937,48.62,51.3687,49.4479,48.7641,58.6469,61.5054,61.3403,59.8324,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2338,60.3015,57.3108,54.7027,55.5896,52.8214,54.0599,55.0106,18.1096,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
7826,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9219,17.5899,32.0497,41.1937,48.62,51.3688,49.4478,48.764,58.6469,61.5053,61.3404,59.8325,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2338,60.3014,57.3107,54.7026,55.5896,52.8215,54.06,55.0107,18.1096,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
7927,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9219,17.5899,32.0497,41.1937,48.6199,51.3688,49.4478,48.764,58.6469,61.5053,61.3405,59.8326,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2337,60.3013,57.3106,54.7026,55.5897,52.8216,54.0601,55.0107,18.1096,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
8028,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9219,17.5899,32.0497,41.1937,48.6199,51.3688,49.4477,48.7639,58.647,61.5053,61.3406,59.8326,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2337,60.3012,57.3105,54.7025,55.5897,52.8217,54.0601,55.0108,18.1096,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
8129,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9219,17.5899,32.0497,41.1937,48.6199,51.3688,49.4477,48.7639,58.647,61.5053,61.3406,59.8327,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2337,60.3011,57.3104,54.7024,55.5897,52.8217,54.0602,55.0108,18.1096,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
8230,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9219,17.5899,32.0497,41.1937,48.6199,51.3688,49.4476,48.7639,58.647,61.5052,61.3407,59.8327,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2337,60.301,57.3103,54.7024,55.5898,52.8218,54.0603,55.0109,18.1095,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
8331,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9219,17.5899,32.0497,41.1937,48.6199,51.3689,49.4476,48.7639,58.647,61.5052,61.3408,59.8327,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2336,60.3009,57.3102,54.7024,55.5898,52.8219,54.0604,55.0109,18.1095,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
8432,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9219,17.5899,32.0497,41.1937,48.6199,51.3689,49.4475,48.7638,58.6471,61.5052,61.3408,59.8328,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2336,60.3008,57.3101,54.7023,55.5898,52.8219,54.0604,55.011,18.1095,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
8533,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9219,17.5899,32.0496,41.1937,48.6198,51.3689,49.4475,48.7638,58.6471,61.5052,61.3409,59.8328,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2336,60.3007,57.3101,54.7023,55.5898,52.822,54.0605,55.011,18.1095,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
8634,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9219,17.5899,32.0496,41.1937,48.6198,51.3689,49.4475,48.7638,58.6471,61.5052,61.3409,59.8328,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2336,60.3006,57.31,54.7023,55.5898,52.822,54.0605,55.011,18.1095,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
8735,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.922,17.5899,32.0496,41.1937,48.6198,51.3689,49.4475,48.7638,58.6471,61.5051,61.341,59.8329,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2336,60.3006,57.31,54.7022,55.5899,52.8221,54.0605,55.011,18.1095,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
8836,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.922,17.5899,32.0496,41.1937,48.6198,51.3689,49.4474,48.7638,58.6471,61.5051,61.341,59.8329,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2336,60.3005,57.3099,54.7022,55.5899,52.8221,54.0606,55.0111,18.1095,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
8937,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.922,17.5899,32.0496,41.1938,48.6198,51.3689,49.4474,48.7637,58.6471,61.5051,61.3411,59.8329,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2335,60.3005,57.3099,54.7022,55.5899,52.8221,54.0606,55.0111,18.1095,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
9038,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.922,17.5899,32.0496,41.1938,48.6198,51.3689,49.4474,48.7637,58.6471,61.5051,61.3411,59.8329,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2335,60.3004,57.3098,54.7022,55.5899,52.8222,54.0607,55.0111,18.1095,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
9139,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.922,17.5899,32.0497,41.1938,48.6198,51.369,49.4474,48.7637,58.6471,61.5051,61.3411,59.833,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2335,60.3004,57.3098,54.7022,55.5899,52.8222,54.0607,55.0111,18.1095,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
9240,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.922,17.5899,32.0497,41.1938,48.6198,51.369,49.4474,48.7637,58.6471,61.5051,61.3412,59.833,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2335,60.3003,57.3098,54.7022,55.5899,52.8222,54.0607,55.0111,18.1095,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
9341,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.922,17.5899,32.0497,41.1939,48.6198,51.369,49.4474,48.7637,58.6472,61.5051,61.3412,59.833,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2335,60.3003,57.3098,54.7022,55.5899,52.8223,54.0607,55.0111,18.1095,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
9442,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9219,17.5899,32.0497,41.1939,48.6198,51.369,49.4474,48.7637,58.6472,61.5051,61.3412,59.833,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2335,60.3003,57.3097,54.7022,55.5899,52.8223,54.0608,55.0111,18.1095,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
9543,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9219,17.5899,32.0497,41.1939,48.6198,51.369,49.4473,48.7637,58.6472,61.5051,61.3412,59.833,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2335,60.3002,57.3097,54.7021,55.5899,52.8223,54.0608,55.0111,18.1095,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
9644,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9219,17.5899,32.0497,41.1939,48.6198,51.369,49.4473,48.7637,58.6472,61.5051,61.3413,59.8331,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2335,60.3002,57.3097,54.7021,55.5899,52.8223,54.0608,55.0111,18.1095,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
9745,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9219,17.5899,32.0497,41.1939,48.6198,51.369,49.4473,48.7637,58.6472,61.505,61.3413,59.8331,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2335,60.3002,57.3097,54.7021,55.5899,52.8223,54.0608,55.0111,18.1095,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
9846,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9219,17.5899,32.0497,41.1939,48.6198,51.369,49.4473,48.7636,58.6472,61.505,61.3413,59.8331,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2335,60.3001,57.3097,54.7021,55.5899,52.8224,54.0608,55.0112,18.1095,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
9947,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.9219,17.5899,32.0497,41.1939,48.6198,51.369,49.4473,48.7636,58.6472,61.505,61.3413,59.8331,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2335,60.3001,57.3096,54.7021,55.5899,52.8224,54.0608,55.0112,18.1095,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
10000,1.58E-15,1.95E-15,1.85E-15,1.69E-15,45.922,17.5899,32.0497,41.1939,48.6198,51.369,49.4473,48.7636,58.6472,61.505,61.3413,59.8331,5.70E-07,7.17E-09,2.31E-07,4.40E-07,53.2335,60.3001,57.3096,54.7021,55.5899,52.8224,54.0608,55.0112,18.1095,12.8395,15.1933,16.9655,1.36E-15,1.88E-15,1.64E-15,1.46E-15,5.75E-07,9.42E-09,2.35E-07,4.44E-07
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
